TITLE-ID,Name,Platforms,Price,Store-Link,Image-Link
NPEH00120,MAWASKES PUZZLE [PSP],"PSP, PS Vita","€19,99",https://store.playstation.com/#!/de-de/spiel/mawaskes-puzzle-psp/cid=EP0024-NPEH00120_00-GPCMAWASKE000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0024-NPEH00120_00-GPCMAWASKE000001/1489803705000/image
PCSB00672,Medieval Defenders,PS Vita,"€5,99",https://store.playstation.com/#!/de-de/spiel/medieval-defenders/cid=EP4384-PCSB00672_00-MDEFENDERS00000E,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4384-PCSB00672_00-MDEFENDERS00000E/1495527314000/image
UCES00006,MediEvil™: Resurrection [PSP],"PSP, PS Vita","€7,99",https://store.playstation.com/#!/de-de/spiel/medievil-resurrection-psp/cid=EP9000-UCES00006_00-GPCMEDIEVI000ESN,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-UCES00006_00-GPCMEDIEVI000ESN/1493197708000/image
ULES01415,Megamind: Der blaue Retter [PSP],"PSP, PS Vita","€39,99",https://store.playstation.com/#!/de-de/spiel/megamind-der-blaue-retter-psp/cid=EP1005-ULES01415_00-GPCMEGAMIN000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP1005-ULES01415_00-GPCMEGAMIN000001/1489796312000/image
PCSB00921,MegaTagmension Blanc + Neptune VS Zombies,PS Vita,"€29,99",https://store.playstation.com/#!/de-de/spiel/megatagmension-blanc-neptune-vs-zombies/cid=EP0031-PCSB00921_00-GEKIBLANCNEP0000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0031-PCSB00921_00-GEKIBLANCNEP0000/1493279688000/image
PCSB00990,MeiQ: Labyrinth of Death,PS Vita,"€39,99",https://store.playstation.com/#!/de-de/spiel/meiq-labyrinth-of-death/cid=EP0031-PCSB00990_00-MEIQNOTIKANI0000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0031-PCSB00990_00-MEIQNOTIKANI0000/1495795427000/image
PCSB00313,Men's Room Mayhem™,PS Vita,"€1,99",https://store.playstation.com/#!/de-de/spiel/men's-room-mayhem/cid=EP4337-PCSB00313_00-MENSROOM00000002,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4337-PCSB00313_00-MENSROOM00000002/1495527268000/image
PCSB00177,Metal Gear Solid 2: Sons of Liberty - HD Edition,PS Vita,"€12,99",https://store.playstation.com/#!/de-de/spiel/metal-gear-solid-2-sons-of-liberty-hd-edition/cid=EP0101-PCSB00177_00-MGSHDVITA0000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0101-PCSB00177_00-MGSHDVITA0000000/1495527403000/image
PCSB00176,Metal Gear Solid 3: Snake Eater - HD Edition,PS Vita,"€12,99",https://store.playstation.com/#!/de-de/spiel/metal-gear-solid-3-snake-eater-hd-edition/cid=EP0101-PCSB00176_00-MGSHDVITA0000000,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0101-PCSB00176_00-MGSHDVITA0000000/1495527332000/image
ULES00382,METAL GEAR SOLID - DIGITAL GRAPHIC NOVEL,"PS Vita, PSP","€7,99",https://store.playstation.com/#!/de-de/spiel/metal-gear-solid-digital-graphic-novel/cid=EP0101-ULES00382_00-GPCMETALGE000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0101-ULES00382_00-GPCMETALGE000001/1493197680000/image
